ClassName,nbBugs
org.eclipse.jetty.http2.HTTP2Session,3
org.eclipse.jetty.http2.api.Session,1
org.eclipse.jetty.http2.frames.PriorityFrame,1
org.eclipse.jetty.http2.generator.PriorityGenerator,1
org.eclipse.jetty.http2.parser.PriorityBodyParser,1
org.eclipse.jetty.http2.frames.PriorityGenerateParseTest,1
org.eclipse.jetty.http2.server.HTTP2ServerConnection,4
org.eclipse.jetty.http2.client.SessionFailureTest,1
org.eclipse.jetty.http2.BufferingFlowControlStrategy,2
org.eclipse.jetty.http2.client.IdleTimeoutTest,1
org.eclipse.jetty.http2.client.PingTest,1
org.eclipse.jetty.http2.client.PushCacheFilterTest,1
org.eclipse.jetty.http2.client.StreamCloseTest,1
org.eclipse.jetty.http2.client.StreamResetTest,1
org.eclipse.jetty.http2.HTTP2Stream,1
org.eclipse.jetty.http2.client.http.HttpClientTransportOverHTTP2,4
org.eclipse.jetty.http2.client.http.HttpConnectionOverHTTP2,4
org.eclipse.jetty.start.Module,1
org.eclipse.jetty.start.builders.StartDirBuilder,1
org.eclipse.jetty.start.builders.StartIniBuilder,1
org.eclipse.jetty.http.HttpContent,1
org.eclipse.jetty.http.ResourceHttpContent,1
org.eclipse.jetty.server.ResourceCache,1
org.eclipse.jetty.server.ResourceCacheTest,1
org.eclipse.jetty.servlet.DefaultServlet,1
org.eclipse.jetty.io.ManagedSelector,8
org.eclipse.jetty.io.SelectChannelEndPoint,2
org.eclipse.jetty.util.IteratingCallback,1
org.eclipse.jetty.server.HttpChannelState,1
org.eclipse.jetty.io.ByteArrayEndPoint,3
org.eclipse.jetty.start.fileinits.MavenLocalRepoFileInitializer,2
org.eclipse.jetty.server.HttpInput,3
org.eclipse.jetty.start.ModulesTest,3
org.eclipse.jetty.start.TestBadUseCases,1
org.eclipse.jetty.start.BaseBuilder,3
org.eclipse.jetty.start.graph.Graph,2
org.eclipse.jetty.start.graph.Node,2
org.eclipse.jetty.start.graph.Selection,2
org.eclipse.jetty.start.Modules,1
org.eclipse.jetty.start.DistTest,3
org.eclipse.jetty.http2.server.HTTP2CServer,1
org.eclipse.jetty.http.HttpField,1
org.eclipse.jetty.server.handler.gzip.GzipHandler,1
org.eclipse.jetty.util.ssl.SslContextFactory,1
org.eclipse.jetty.osgi.test.TestJettyOSGiBootHTTP2,1
org.eclipse.jetty.client.ConnectionPool,1
org.eclipse.jetty.client.LeakTrackingConnectionPool,1
org.eclipse.jetty.client.PoolingHttpDestination,2
org.eclipse.jetty.client.http.HttpConnectionOverHTTP,1
org.eclipse.jetty.client.HttpClientTest,1
org.eclipse.jetty.servlets.PushSessionCacheFilter,2
org.eclipse.jetty.client.MultiplexHttpDestination,1
org.eclipse.jetty.http.client.AbstractTest,2
org.eclipse.jetty.client.HttpClientFailureTest,1
org.eclipse.jetty.client.http.HttpReceiverOverHTTPTest,1
org.eclipse.jetty.client.http.HttpSenderOverHTTPTest,1
org.eclipse.jetty.client.http.HttpDestinationOverHTTPTest,1
org.eclipse.jetty.http2.server.HTTP2CServerTest,2
org.eclipse.jetty.http2.parser.Parser,2
org.eclipse.jetty.http2.parser.ServerParser,1
org.eclipse.jetty.http2.server.CloseTest,1
org.eclipse.jetty.http2.server.HTTP2ServerTest,1
org.eclipse.jetty.http.client.HttpClientIdleTimeoutTest,1
org.eclipse.jetty.client.HttpClientStreamTest,2
org.eclipse.jetty.plus.security.DataSourceLoginService,1
org.eclipse.jetty.security.JDBCLoginService,1
org.eclipse.jetty.security.MappedLoginService,1
org.eclipse.jetty.server.ProxyConnectionFactory,2
